date,BAC_adj_close,BAC_cashflow,BAC_cml_units,BAC_cml_cost,BAC_gain_loss,BAC_avg_price,BAC_mktvalue,AAPL_adj_close,AAPL_cashflow,AAPL_cml_units,AAPL_cml_cost,AAPL_gain_loss,AAPL_avg_price,AAPL_mktvalue,WFC_adj_close,WFC_cashflow,WFC_cml_units,WFC_cml_cost,WFC_gain_loss,WFC_avg_price,WFC_mktvalue,BABA_adj_close,BABA_cashflow,BABA_cml_units,BABA_cml_cost,BABA_gain_loss,BABA_avg_price,BABA_mktvalue,IBN_adj_close,IBN_cashflow,IBN_cml_units,IBN_cml_cost,IBN_gain_loss,IBN_avg_price,IBN_mktvalue,BCS_adj_close,BCS_cashflow,BCS_cml_units,BCS_cml_cost,BCS_gain_loss,BCS_avg_price,BCS_mktvalue,TAL_adj_close,TAL_cashflow,TAL_cml_units,TAL_cml_cost,TAL_gain_loss,TAL_avg_price,TAL_mktvalue,AMZN_adj_close,AMZN_cashflow,AMZN_cml_units,AMZN_cml_cost,AMZN_gain_loss,AMZN_avg_price,AMZN_mktvalue,YNDX_adj_close,YNDX_cashflow,YNDX_cml_units,YNDX_cml_cost,YNDX_gain_loss,YNDX_avg_price,YNDX_mktvalue,GOOGL_adj_close,GOOGL_cashflow,GOOGL_cml_units,GOOGL_cml_cost,GOOGL_gain_loss,GOOGL_avg_price,GOOGL_mktvalue,GOOG_adj_close,GOOG_cashflow,GOOG_cml_units,GOOG_cml_cost,GOOG_gain_loss,GOOG_avg_price,GOOG_mktvalue,HDB_adj_close,HDB_cashflow,HDB_cml_units,HDB_cml_cost,HDB_gain_loss,HDB_avg_price,HDB_mktvalue,CIB_adj_close,CIB_cashflow,CIB_cml_units,CIB_cml_cost,CIB_gain_loss,CIB_avg_price,CIB_mktvalue,CLMT_adj_close,CLMT_cashflow,CLMT_cml_units,CLMT_cml_cost,CLMT_gain_loss,CLMT_avg_price,CLMT_mktvalue,NMR_adj_close,NMR_cashflow,NMR_cml_units,NMR_cml_cost,NMR_gain_loss,NMR_avg_price,NMR_mktvalue,CLSD_adj_close,CLSD_cashflow,CLSD_cml_units,CLSD_cml_cost,CLSD_gain_loss,CLSD_avg_price,CLSD_mktvalue,AVAL_adj_close,AVAL_cashflow,AVAL_cml_units,AVAL_cml_cost,AVAL_gain_loss,AVAL_avg_price,AVAL_mktvalue,BTZ_adj_close,BTZ_cashflow,BTZ_cml_units,BTZ_cml_cost,BTZ_gain_loss,BTZ_avg_price,BTZ_mktvalue,ZLAB_adj_close,ZLAB_cashflow,ZLAB_cml_units,ZLAB_cml_cost,ZLAB_gain_loss,ZLAB_avg_price,ZLAB_mktvalue,CVM_adj_close,CVM_cashflow,CVM_cml_units,CVM_cml_cost,CVM_gain_loss,CVM_avg_price,CVM_mktvalue,XBIT_adj_close,XBIT_cashflow,XBIT_cml_units,XBIT_cml_cost,XBIT_gain_loss,XBIT_avg_price,XBIT_mktvalue,TAK_adj_close,TAK_cashflow,TAK_cml_units,TAK_cml_cost,TAK_gain_loss,TAK_avg_price,TAK_mktvalue,PDD_adj_close,PDD_cashflow,PDD_cml_units,PDD_cml_cost,PDD_gain_loss,PDD_avg_price,PDD_mktvalue,FRHC_adj_close,FRHC_cashflow,FRHC_cml_units,FRHC_cml_cost,FRHC_gain_loss,FRHC_avg_price,FRHC_mktvalue,FMCC_adj_close,FMCC_cashflow,FMCC_cml_units,FMCC_cml_cost,FMCC_gain_loss,FMCC_avg_price,FMCC_mktvalue,HSTI_adj_close,HSTI_cashflow,HSTI_cml_units,HSTI_cml_cost,HSTI_gain_loss,HSTI_avg_price,HSTI_mktvalue,TOGL_adj_close,TOGL_cashflow,TOGL_cml_units,TOGL_cml_cost,TOGL_gain_loss,TOGL_avg_price,TOGL_mktvalue,FNMA_adj_close,FNMA_cashflow,FNMA_cml_units,FNMA_cml_cost,FNMA_gain_loss,FNMA_avg_price,FNMA_mktvalue
2019-01-15,24.923,-4996.146,217.391,4996.146,0.0,22.982,5418.104,37.259,-4976.74,131.579,4976.74,0.0,37.823,4902.524,43.466,-4999.966,119.048,4999.966,0.0,42.0,5174.561,150.88,-4934.52,36.496,4934.52,0.0,135.206,5506.57,10.403,-4994.313,500.0,4994.313,0.0,9.989,5201.663,7.449,-4994.9,833.333,4994.9,0.0,5.994,6207.169,30.26,-4989.16,192.308,4989.16,0.0,25.944,5819.231,1674.56,-4505.91,3.331,4505.91,0.0,1352.674,5578.148,29.54,-4977.7,185.185,4977.7,0.0,26.88,5470.371,1086.51,-4179.84,4.789,4179.84,0.0,872.751,5203.592,1077.15,-4142.44,4.831,4142.44,0.0,857.485,5203.623,50.599,-4971.436,98.039,4971.436,0.0,50.709,4960.67,40.317,-4968.993,142.857,4968.993,0.0,34.783,5759.555,3.52,-4999.02,2500.0,4999.02,0.0,2.0,8800.0,3.674,-4999.68,1666.667,4999.68,0.0,3.0,6122.974,1.1,-4999.04,5000.0,4999.04,0.0,1.0,5500.0,5.857,-4997.449,1000.0,4997.449,0.0,4.997,5856.771,9.624,-4993.332,555.556,4993.332,0.0,8.988,5346.929,25.73,-4992.3,217.391,4992.3,0.0,22.965,5593.478,2.96,-4999.54,2500.0,4999.54,0.0,2.0,7400.0,4.662,-4998.737,1250.0,4998.737,0.0,3.999,5826.902,18.277,-4995.54,312.5,4995.54,0.0,15.986,5711.432,24.41,-4981.68,227.273,4981.68,0.0,21.919,5547.727,9.12,-4997.3,625.0,4997.3,0.0,7.996,5700.0,1.86,-4998.96,5000.0,4998.96,0.0,1.0,9300.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,8.1,-4998.0,833.333,4998.0,0.0,5.998,6750.0,1.87,-4998.96,5000.0,4998.96,0.0,1.0,9350.0
2019-01-16,26.707,-4996.146,217.391,4996.146,0.0,22.982,5805.84,37.714,-4976.74,131.579,4976.74,0.0,37.823,4962.416,44.624,-4999.966,119.048,4999.966,0.0,42.0,5312.418,154.84,-4934.52,36.496,4934.52,0.0,135.206,5651.095,10.513,-4994.313,500.0,4994.313,0.0,9.989,5256.365,7.566,-4994.9,833.333,4994.9,0.0,5.994,6305.336,29.97,-4989.16,192.308,4989.16,0.0,25.944,5763.461,1683.78,-4505.91,3.331,4505.91,0.0,1352.674,5608.861,29.81,-4977.7,185.185,4977.7,0.0,26.88,5520.37,1089.51,-4179.84,4.789,4179.84,0.0,872.751,5217.96,1080.97,-4142.44,4.831,4142.44,0.0,857.485,5222.077,50.564,-4971.436,98.039,4971.436,0.0,50.709,4957.275,40.558,-4968.993,142.857,4968.993,0.0,34.783,5793.972,3.31,-4999.02,2500.0,4999.02,0.0,2.0,8275.0,3.629,-4999.68,1666.667,4999.68,0.0,3.0,6048.666,1.11,-4999.04,5000.0,4999.04,0.0,1.0,5550.0,5.9,-4997.449,1000.0,4997.449,0.0,4.997,5899.771,9.641,-4993.332,555.556,4993.332,0.0,8.988,5356.07,26.63,-4992.3,217.391,4992.3,0.0,22.965,5789.13,2.95,-4999.54,2500.0,4999.54,0.0,2.0,7375.0,4.903,-4998.737,1250.0,4998.737,0.0,3.999,6128.48,17.758,-4995.54,312.5,4995.54,0.0,15.986,5549.223,25.14,-4981.68,227.273,4981.68,0.0,21.919,5713.636,9.18,-4997.3,625.0,4997.3,0.0,7.996,5737.5,1.83,-4998.96,5000.0,4998.96,0.0,1.0,9150.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,8.0,-4998.0,833.333,4998.0,0.0,5.998,6666.667,1.84,-4998.96,5000.0,4998.96,0.0,1.0,9200.0
2019-01-17,27.214,-4996.146,217.391,4996.146,0.0,22.982,5916.038,37.938,-4976.74,131.579,4976.74,0.0,37.823,4991.882,44.889,-4999.966,119.048,4999.966,0.0,42.0,5343.898,155.97,-4934.52,36.496,4934.52,0.0,135.206,5692.336,10.483,-4994.313,500.0,4994.313,0.0,9.989,5241.447,7.585,-4994.9,833.333,4994.9,0.0,5.994,6320.439,29.76,-4989.16,192.308,4989.16,0.0,25.944,5723.077,1693.22,-4505.91,3.331,4505.91,0.0,1352.674,5640.306,31.03,-4977.7,185.185,4977.7,0.0,26.88,5746.296,1099.12,-4179.84,4.789,4179.84,0.0,872.751,5263.985,1089.9,-4142.44,4.831,4142.44,0.0,857.485,5265.218,50.896,-4971.436,98.039,4971.436,0.0,50.709,4989.774,40.271,-4968.993,142.857,4968.993,0.0,34.783,5752.937,3.25,-4999.02,2500.0,4999.02,0.0,2.0,8125.0,3.727,-4999.68,1666.667,4999.68,0.0,3.0,6212.143,1.13,-4999.04,5000.0,4999.04,0.0,1.0,5650.0,5.831,-4997.449,1000.0,4997.449,0.0,4.997,5830.972,9.6,-4993.332,555.556,4993.332,0.0,8.988,5333.218,26.08,-4992.3,217.391,4992.3,0.0,22.965,5669.565,2.92,-4999.54,2500.0,4999.54,0.0,2.0,7300.0,5.11,-4998.737,1250.0,4998.737,0.0,3.999,6386.974,17.876,-4995.54,312.5,4995.54,0.0,15.986,5586.218,24.54,-4981.68,227.273,4981.68,0.0,21.919,5577.273,9.3,-4997.3,625.0,4997.3,0.0,7.996,5812.5,1.81,-4998.96,5000.0,4998.96,0.0,1.0,9050.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,7.75,-4998.0,833.333,4998.0,0.0,5.998,6458.333,1.8,-4998.96,5000.0,4998.96,0.0,1.0,9000.0
2019-01-18,27.505,-4996.146,217.391,4996.146,0.0,22.982,5979.301,38.172,-4976.74,131.579,4976.74,0.0,37.823,5022.628,45.6,-4999.966,119.048,4999.966,0.0,42.0,5428.565,157.02,-4934.52,36.496,4934.52,0.0,135.206,5730.657,10.403,-4994.313,500.0,4994.313,0.0,9.989,5201.663,7.766,-4994.9,833.333,4994.9,0.0,5.994,6471.465,30.19,-4989.16,192.308,4989.16,0.0,25.944,5805.769,1696.2,-4505.91,3.331,4505.91,0.0,1352.674,5650.233,30.82,-4977.7,185.185,4977.7,0.0,26.88,5707.407,1107.3,-4179.84,4.789,4179.84,0.0,872.751,5303.161,1098.26,-4142.44,4.831,4142.44,0.0,857.485,5305.604,51.133,-4971.436,98.039,4971.436,0.0,50.709,5013.056,40.752,-4968.993,142.857,4968.993,0.0,34.783,5821.771,3.18,-4999.02,2500.0,4999.02,0.0,2.0,7950.0,3.763,-4999.68,1666.667,4999.68,0.0,3.0,6271.59,1.16,-4999.04,5000.0,4999.04,0.0,1.0,5800.0,5.797,-4997.449,1000.0,4997.449,0.0,4.997,5796.569,9.592,-4993.332,555.556,4993.332,0.0,8.988,5328.648,26.0,-4992.3,217.391,4992.3,0.0,22.965,5652.174,2.72,-4999.54,2500.0,4999.54,0.0,2.0,6800.0,5.256,-4998.737,1250.0,4998.737,0.0,3.999,6570.075,18.012,-4995.54,312.5,4995.54,0.0,15.986,5628.906,24.99,-4981.68,227.273,4981.68,0.0,21.919,5679.545,9.46,-4997.3,625.0,4997.3,0.0,7.996,5912.5,2.38,-4998.96,5000.0,4998.96,0.0,1.0,11900.001,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,7.71,-4998.0,833.333,4998.0,0.0,5.998,6425.0,2.41,-4998.96,5000.0,4998.96,0.0,1.0,12050.0
2019-01-22,27.308,-4996.146,217.391,4996.146,0.0,22.982,5936.446,37.315,-4976.74,131.579,4976.74,0.0,37.823,4909.891,45.463,-4999.966,119.048,4999.966,0.0,42.0,5412.284,152.15,-4934.52,36.496,4934.52,0.0,135.206,5552.919,10.274,-4994.313,500.0,4994.313,0.0,9.989,5137.015,7.621,-4994.9,833.333,4994.9,0.0,5.994,6350.644,31.2,-4989.16,192.308,4989.16,0.0,25.944,6000.0,1632.17,-4505.91,3.331,4505.91,0.0,1352.674,5436.942,30.53,-4977.7,185.185,4977.7,0.0,26.88,5653.704,1078.63,-4179.84,4.789,4179.84,0.0,872.751,5165.853,1070.52,-4142.44,4.831,4142.44,0.0,857.485,5171.594,50.426,-4971.436,98.039,4971.436,0.0,50.709,4943.693,40.511,-4968.993,142.857,4968.993,0.0,34.783,5787.354,3.03,-4999.02,2500.0,4999.02,0.0,2.0,7575.0,3.683,-4999.68,1666.667,4999.68,0.0,3.0,6137.835,1.12,-4999.04,5000.0,4999.04,0.0,1.0,5600.0,5.668,-4997.449,1000.0,4997.449,0.0,4.997,5667.566,9.616,-4993.332,555.556,4993.332,0.0,8.988,5342.359,25.7,-4992.3,217.391,4992.3,0.0,22.965,5586.957,2.67,-4999.54,2500.0,4999.54,0.0,2.0,6675.0,4.998,-4998.737,1250.0,4998.737,0.0,3.999,6246.957,18.295,-4995.54,312.5,4995.54,0.0,15.986,5717.124,25.17,-4981.68,227.273,4981.68,0.0,21.919,5720.455,9.18,-4997.3,625.0,4997.3,0.0,7.996,5737.5,2.51,-4998.96,5000.0,4998.96,0.0,1.0,12550.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,7.7,-4998.0,833.333,4998.0,0.0,5.998,6416.667,2.57,-4998.96,5000.0,4998.96,0.0,1.0,12850.0
2019-01-23,27.148,-4996.146,217.391,4996.146,0.0,22.982,5901.753,37.466,-4976.74,131.579,4976.74,0.0,37.823,4929.747,45.7,-4999.966,119.048,4999.966,0.0,42.0,5440.507,152.03,-4934.52,36.496,4934.52,0.0,135.206,5548.54,10.254,-4994.313,500.0,4994.313,0.0,9.989,5127.07,7.711,-4994.9,833.333,4994.9,0.0,5.994,6426.157,31.22,-4989.16,192.308,4989.16,0.0,25.944,6003.846,1640.02,-4505.91,3.331,4505.91,0.0,1352.674,5463.091,31.3,-4977.7,185.185,4977.7,0.0,26.88,5796.296,1084.41,-4179.84,4.789,4179.84,0.0,872.751,5193.535,1075.57,-4142.44,4.831,4142.44,0.0,857.485,5195.99,49.659,-4971.436,98.039,4971.436,0.0,50.709,4868.51,40.317,-4968.993,142.857,4968.993,0.0,34.783,5759.555,2.97,-4999.02,2500.0,4999.02,0.0,2.0,7425.0,3.683,-4999.68,1666.667,4999.68,0.0,3.0,6137.835,1.17,-4999.04,5000.0,4999.04,0.0,1.0,5850.0,5.633,-4997.449,1000.0,4997.449,0.0,4.997,5633.163,9.616,-4993.332,555.556,4993.332,0.0,8.988,5342.359,25.96,-4992.3,217.391,4992.3,0.0,22.965,5643.478,2.75,-4999.54,2500.0,4999.54,0.0,2.0,6875.0,5.084,-4998.737,1250.0,4998.737,0.0,3.999,6354.663,18.167,-4995.54,312.5,4995.54,0.0,15.986,5677.283,26.67,-4981.68,227.273,4981.68,0.0,21.919,6061.364,8.85,-4997.3,625.0,4997.3,0.0,7.996,5531.25,2.37,-4998.96,5000.0,4998.96,0.0,1.0,11849.999,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,7.9,-4998.0,833.333,4998.0,0.0,5.998,6583.333,2.47,-4998.96,5000.0,4998.96,0.0,1.0,12350.0
2019-01-24,27.298,-4996.146,217.391,4996.146,0.0,22.982,5934.405,37.169,-4976.74,131.579,4976.74,0.0,37.823,4890.674,45.573,-4999.966,119.048,4999.966,0.0,42.0,5425.31,155.86,-4934.52,36.496,4934.52,0.0,135.206,5688.321,10.234,-4994.313,500.0,4994.313,0.0,9.989,5117.124,7.684,-4994.9,833.333,4994.9,0.0,5.994,6403.502,29.81,-4989.16,192.308,4989.16,0.0,25.944,5732.692,1654.93,-4505.91,3.331,4505.91,0.0,1352.674,5512.758,32.02,-4977.7,185.185,4977.7,0.0,26.88,5929.63,1084.0,-4179.84,4.789,4179.84,0.0,872.751,5191.571,1073.9,-4142.44,4.831,4142.44,0.0,857.485,5187.923,49.105,-4971.436,98.039,4971.436,0.0,50.709,4814.183,40.447,-4968.993,142.857,4968.993,0.0,34.783,5778.088,2.79,-4999.02,2500.0,4999.02,0.0,2.0,6975.0,3.718,-4999.68,1666.667,4999.68,0.0,3.0,6197.282,1.17,-4999.04,5000.0,4999.04,0.0,1.0,5850.0,5.762,-4997.449,1000.0,4997.449,0.0,4.997,5762.169,9.649,-4993.332,555.556,4993.332,0.0,8.988,5360.639,25.47,-4992.3,217.391,4992.3,0.0,22.965,5536.956,2.7,-4999.54,2500.0,4999.54,0.0,2.0,6750.0,5.247,-4998.737,1250.0,4998.737,0.0,3.999,6559.305,18.395,-4995.54,312.5,4995.54,0.0,15.986,5748.428,28.74,-4981.68,227.273,4981.68,0.0,21.919,6531.818,8.54,-4997.3,625.0,4997.3,0.0,7.996,5337.5,2.83,-4998.96,5000.0,4998.96,0.0,1.0,14150.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,8.4,-4998.0,833.333,4998.0,0.0,5.998,7000.0,2.97,-4998.96,5000.0,4998.96,0.0,1.0,14850.0
2019-01-25,27.768,-4996.146,217.391,4996.146,0.0,22.982,6036.441,38.401,-4976.74,131.579,4976.74,0.0,37.823,5052.735,45.709,-4999.966,119.048,4999.966,0.0,42.0,5441.592,159.21,-4934.52,36.496,4934.52,0.0,135.206,5810.584,9.896,-4994.313,500.0,4994.313,0.0,9.989,4948.045,7.811,-4994.9,833.333,4994.9,0.0,5.994,6509.221,30.6,-4989.16,192.308,4989.16,0.0,25.944,5884.615,1670.57,-4505.91,3.331,4505.91,0.0,1352.674,5564.857,33.6,-4977.7,185.185,4977.7,0.0,26.88,6222.222,1101.51,-4179.84,4.789,4179.84,0.0,872.751,5275.431,1090.99,-4142.44,4.831,4142.44,0.0,857.485,5270.483,49.05,-4971.436,98.039,4971.436,0.0,50.709,4808.848,40.382,-4968.993,142.857,4968.993,0.0,34.783,5768.822,3.17,-4999.02,2500.0,4999.02,0.0,2.0,7925.0,3.709,-4999.68,1666.667,4999.68,0.0,3.0,6182.42,1.16,-4999.04,5000.0,4999.04,0.0,1.0,5800.0,5.883,-4997.449,1000.0,4997.449,0.0,4.997,5882.57,9.674,-4993.332,555.556,4993.332,0.0,8.988,5374.348,25.68,-4992.3,217.391,4992.3,0.0,22.965,5582.609,2.75,-4999.54,2500.0,4999.54,0.0,2.0,6875.0,5.23,-4998.737,1250.0,4998.737,0.0,3.999,6537.763,18.723,-4995.54,312.5,4995.54,0.0,15.986,5850.874,29.5,-4981.68,227.273,4981.68,0.0,21.919,6704.545,8.0,-4997.3,625.0,4997.3,0.0,7.996,5000.0,2.87,-4998.96,5000.0,4998.96,0.0,1.0,14349.999,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,7.8,-4998.0,833.333,4998.0,0.0,5.998,6500.0,2.98,-4998.96,5000.0,4998.96,0.0,1.0,14900.0
2019-01-28,27.815,-4996.146,217.391,4996.146,0.0,22.982,6046.644,38.045,-4976.74,131.579,4976.74,0.0,37.823,5005.975,45.427,-4999.966,119.048,4999.966,0.0,42.0,5407.942,158.92,-4934.52,36.496,4934.52,0.0,135.206,5800.0,9.498,-4994.313,500.0,4994.313,0.0,9.989,4749.128,7.675,-4994.9,833.333,4994.9,0.0,5.994,6395.952,29.93,-4989.16,192.308,4989.16,0.0,25.944,5755.769,1637.89,-4505.91,3.331,4505.91,0.0,1352.674,5455.996,33.06,-4977.7,185.185,4977.7,0.0,26.88,6122.222,1079.86,-4179.84,4.789,4179.84,0.0,872.751,5171.743,1070.08,-4142.44,4.831,4142.44,0.0,857.485,5169.468,48.565,-4971.436,98.039,4971.436,0.0,50.709,4761.313,40.169,-4968.993,142.857,4968.993,0.0,34.783,5738.375,3.1,-4999.02,2500.0,4999.02,0.0,2.0,7750.0,3.665,-4999.68,1666.667,4999.68,0.0,3.0,6108.112,1.12,-4999.04,5000.0,4999.04,0.0,1.0,5600.0,5.857,-4997.449,1000.0,4997.449,0.0,4.997,5856.771,9.674,-4993.332,555.556,4993.332,0.0,8.988,5374.348,26.05,-4992.3,217.391,4992.3,0.0,22.965,5663.043,2.75,-4999.54,2500.0,4999.54,0.0,2.0,6875.0,5.161,-4998.737,1250.0,4998.737,0.0,3.999,6451.598,18.732,-4995.54,312.5,4995.54,0.0,15.986,5853.719,29.0,-4981.68,227.273,4981.68,0.0,21.919,6590.909,8.1,-4997.3,625.0,4997.3,0.0,7.996,5062.5,2.86,-4998.96,5000.0,4998.96,0.0,1.0,14299.999,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.99,-4998.96,5000.0,4998.96,0.0,1.0,14950.0
2019-01-29,27.589,-4996.146,217.391,4996.146,0.0,22.982,5997.667,37.651,-4976.74,131.579,4976.74,0.0,37.823,4954.089,45.454,-4999.966,119.048,4999.966,0.0,42.0,5411.198,156.88,-4934.52,36.496,4934.52,0.0,135.206,5725.548,9.647,-4994.313,500.0,4994.313,0.0,9.989,4823.722,7.666,-4994.9,833.333,4994.9,0.0,5.994,6388.4,30.54,-4989.16,192.308,4989.16,0.0,25.944,5873.077,1593.88,-4505.91,3.331,4505.91,0.0,1352.674,5309.394,32.28,-4977.7,185.185,4977.7,0.0,26.88,5977.778,1070.06,-4179.84,4.789,4179.84,0.0,872.751,5124.809,1060.62,-4142.44,4.831,4142.44,0.0,857.485,5123.768,47.744,-4971.436,98.039,4971.436,0.0,50.709,4680.793,40.243,-4968.993,142.857,4968.993,0.0,34.783,5748.965,3.2,-4999.02,2500.0,4999.02,0.0,2.0,8000.0,3.602,-4999.68,1666.667,4999.68,0.0,3.0,6004.082,1.11,-4999.04,5000.0,4999.04,0.0,1.0,5550.0,5.874,-4997.449,1000.0,4997.449,0.0,4.997,5873.971,9.657,-4993.332,555.556,4993.332,0.0,8.988,5365.21,27.34,-4992.3,217.391,4992.3,0.0,22.965,5943.478,2.74,-4999.54,2500.0,4999.54,0.0,2.0,6850.0,5.394,-4998.737,1250.0,4998.737,0.0,3.999,6742.405,18.395,-4995.54,312.5,4995.54,0.0,15.986,5748.428,30.19,-4981.68,227.273,4981.68,0.0,21.919,6861.364,8.08,-4997.3,625.0,4997.3,0.0,7.996,5050.0,2.23,-4998.96,5000.0,4998.96,0.0,1.0,11150.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.3,-4998.96,5000.0,4998.96,0.0,1.0,11500.0
2019-01-30,27.289,-4996.146,217.391,4996.146,0.0,22.982,5932.365,40.224,-4976.74,131.579,4976.74,0.0,37.823,5292.624,45.673,-4999.966,119.048,4999.966,0.0,42.0,5437.25,166.82,-4934.52,36.496,4934.52,0.0,135.206,6088.321,10.533,-4994.313,500.0,4994.313,0.0,9.989,5266.311,7.684,-4994.9,833.333,4994.9,0.0,5.994,6403.502,30.21,-4989.16,192.308,4989.16,0.0,25.944,5809.615,1670.43,-4505.91,3.331,4505.91,0.0,1352.674,5564.391,33.79,-4977.7,185.185,4977.7,0.0,26.88,6257.408,1097.99,-4179.84,4.789,4179.84,0.0,872.751,5258.573,1089.06,-4142.44,4.831,4142.44,0.0,857.485,5261.16,47.368,-4971.436,98.039,4971.436,0.0,50.709,4643.928,40.391,-4968.993,142.857,4968.993,0.0,34.783,5770.145,3.28,-4999.02,2500.0,4999.02,0.0,2.0,8200.0,3.585,-4999.68,1666.667,4999.68,0.0,3.0,5974.358,1.17,-4999.04,5000.0,4999.04,0.0,1.0,5850.0,5.897,-4997.449,1000.0,4997.449,0.0,4.997,5897.284,9.731,-4993.332,555.556,4993.332,0.0,8.988,5406.339,26.96,-4992.3,217.391,4992.3,0.0,22.965,5860.869,2.85,-4999.54,2500.0,4999.54,0.0,2.0,7125.0,5.558,-4998.737,1250.0,4998.737,0.0,3.999,6947.046,18.559,-4995.54,312.5,4995.54,0.0,15.986,5799.65,28.82,-4981.68,227.273,4981.68,0.0,21.919,6550.0,8.43,-4997.3,625.0,4997.3,0.0,7.996,5268.75,2.25,-4998.96,5000.0,4998.96,0.0,1.0,11250.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.35,-4998.96,5000.0,4998.96,0.0,1.0,11750.0
2019-01-31,26.726,-4996.146,217.391,4996.146,0.0,22.982,5809.921,40.514,-4976.74,131.579,4976.74,0.0,37.823,5330.738,45.001,-4999.966,119.048,4999.966,0.0,42.0,5357.29,168.49,-4934.52,36.496,4934.52,0.0,135.206,6149.27,10.155,-4994.313,500.0,4994.313,0.0,9.989,5077.341,7.575,-4994.9,833.333,4994.9,0.0,5.994,6312.887,31.03,-4989.16,192.308,4989.16,0.0,25.944,5967.308,1718.73,-4505.91,3.331,4505.91,0.0,1352.674,5725.283,33.58,-4977.7,185.185,4977.7,0.0,26.88,6218.519,1125.89,-4179.84,4.789,4179.84,0.0,872.751,5392.194,1116.37,-4142.44,4.831,4142.44,0.0,857.485,5393.092,48.595,-4971.436,98.039,4971.436,0.0,50.709,4764.223,41.327,-4968.993,142.857,4968.993,0.0,34.783,5903.842,3.21,-4999.02,2500.0,4999.02,0.0,2.0,8025.0,3.353,-4999.68,1666.667,4999.68,0.0,3.0,5587.957,1.18,-4999.04,5000.0,4999.04,0.0,1.0,5900.0,5.984,-4997.449,1000.0,4997.449,0.0,4.997,5983.628,9.871,-4993.332,555.556,4993.332,0.0,8.988,5484.03,26.99,-4992.3,217.391,4992.3,0.0,22.965,5867.391,2.92,-4999.54,2500.0,4999.54,0.0,2.0,7300.0,5.687,-4998.737,1250.0,4998.737,0.0,3.999,7108.606,18.186,-4995.54,312.5,4995.54,0.0,15.986,5682.974,29.21,-4981.68,227.273,4981.68,0.0,21.919,6638.636,8.57,-4997.3,625.0,4997.3,0.0,7.996,5356.25,2.46,-4998.96,5000.0,4998.96,0.0,1.0,12300.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.54,-4998.96,5000.0,4998.96,0.0,1.0,12700.0
2019-02-01,26.641,-4996.146,217.391,4996.146,0.0,22.982,5791.554,40.533,-4976.74,131.579,4976.74,0.0,37.823,5333.301,45.001,-4999.966,119.048,4999.966,0.0,42.0,5357.29,167.97,-4934.52,36.496,4934.52,0.0,135.206,6130.292,9.826,-4994.313,500.0,4994.313,0.0,9.989,4913.234,7.494,-4994.9,833.333,4994.9,0.0,5.994,6244.926,31.06,-4989.16,192.308,4989.16,0.0,25.944,5973.077,1626.23,-4505.91,3.331,4505.91,0.0,1352.674,5417.155,33.68,-4977.7,185.185,4977.7,0.0,26.88,6237.037,1118.62,-4179.84,4.789,4179.84,0.0,872.751,5357.375,1110.75,-4142.44,4.831,4142.44,0.0,857.485,5365.942,49.011,-4971.436,98.039,4971.436,0.0,50.709,4804.967,41.698,-4968.993,142.857,4968.993,0.0,34.783,5956.791,3.12,-4999.02,2500.0,4999.02,0.0,2.0,7800.0,3.433,-4999.68,1666.667,4999.68,0.0,3.0,5721.711,1.19,-4999.04,5000.0,4999.04,0.0,1.0,5950.0,5.94,-4997.449,1000.0,4997.449,0.0,4.997,5940.455,9.863,-4993.332,555.556,4993.332,0.0,8.988,5479.46,27.21,-4992.3,217.391,4992.3,0.0,22.965,5915.217,2.88,-4999.54,2500.0,4999.54,0.0,2.0,7200.0,5.764,-4998.737,1250.0,4998.737,0.0,3.999,7205.541,18.44,-4995.54,312.5,4995.54,0.0,15.986,5762.656,28.96,-4981.68,227.273,4981.68,0.0,21.919,6581.818,8.57,-4997.3,625.0,4997.3,0.0,7.996,5356.25,2.54,-4998.96,5000.0,4998.96,0.0,1.0,12700.0,1.25,-5000.0,5000.0,5000.0,0.0,1.0,6250.0,8.5,-4998.0,833.333,4998.0,0.0,5.998,7083.333,2.63,-4998.96,5000.0,4998.96,0.0,1.0,13150.001
