date,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,HOTH_adj_close,HOTH_cashflow,HOTH_cml_units,HOTH_cml_cost,HOTH_gain_loss,HOTH_avg_price,HOTH_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,ABQQ_adj_close,ABQQ_cashflow,ABQQ_cml_units,ABQQ_cml_cost,ABQQ_gain_loss,ABQQ_avg_price,ABQQ_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue
2020-11-13,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.13,-0.4,15936.224,6374.49,-1374.89,0.4,2071.709,4.87,-2437.76,733.49,4606.32,228.48,6.28,3572.098,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3473.779,19.74,164.2,303.943,5197.42,528.5,17.1,5999.912,4.9,-1830.6,2367.673,6155.95,-3108.45,2.6,11601.599,1.04,-4149.92,8723.272,5757.36,-5589.92,0.66,9072.203,1.74,-645.1,1275.117,6003.25,-492.1,4.708,2218.703,1.18,-3547.3,1369.829,1999.95,-308.45,1.46,1616.398,2.95,-2222.3,14197.133,4259.14,-1388.85,0.3,41881.543,0.003,12776.0,2777.5,22220.0,13332.0,8.0,9.444,0.05,-1437.785,41444.053,11811.555,-1249.9,0.285,2072.203,0.012,-1923.08,2355766.701,18846.135,-769.23,0.008,28269.201,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,0.9,1702.4,2194.983,6475.2,113.6,2.95,1975.485
2020-11-16,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.196,-0.4,15936.224,6374.49,-1374.89,0.4,3123.5,5.1,-2437.76,733.49,4606.32,228.48,6.28,3740.801,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3473.779,20.318,164.2,303.943,5197.42,528.5,17.1,6175.519,4.73,-1830.6,2367.673,6155.95,-3108.45,2.6,11199.095,1.06,-4149.92,8723.272,5757.36,-5589.92,0.66,9246.668,1.71,-645.1,1275.117,6003.25,-492.1,4.708,2180.45,1.12,-3547.3,1369.829,1999.95,-308.45,1.46,1534.208,2.69,-2222.3,14197.133,4259.14,-1388.85,0.3,38190.289,0.003,12776.0,2777.5,22220.0,13332.0,8.0,9.166,0.05,-1437.785,41444.053,11811.555,-1249.9,0.285,2072.203,0.01,-1923.08,2355766.701,18846.135,-769.23,0.008,23557.666,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,65444.445,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-11-17,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.196,-0.4,15936.224,6374.49,-1374.89,0.4,3123.5,5.33,-2437.76,733.49,4606.32,228.48,6.28,3909.504,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3473.779,20.251,164.2,303.943,5197.42,528.5,17.1,6155.031,4.78,-1830.6,2367.673,6155.95,-3108.45,2.6,11317.479,1.08,-4149.92,8723.272,5757.36,-5589.92,0.66,9421.134,1.76,-645.1,1275.117,6003.25,-492.1,4.708,2244.205,1.1,-3547.3,1369.829,1999.95,-308.45,1.46,1506.812,2.33,-2222.3,14197.133,4259.14,-1388.85,0.3,33079.319,0.004,12776.0,2777.5,22220.0,13332.0,8.0,9.721,0.05,-1437.785,41444.053,11811.555,-1249.9,0.285,2072.203,0.009,-1923.08,2355766.701,18846.135,-769.23,0.008,21201.899,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,65444.445,0.82,1702.4,2194.983,6475.2,113.6,2.95,1799.886
2020-11-18,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.153,-0.4,15936.224,6374.49,-1374.89,0.4,2438.242,5.05,-2437.76,733.49,4606.32,228.48,6.28,3704.127,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3390.409,20.549,164.2,303.943,5197.42,528.5,17.1,6245.762,4.65,-1830.6,2367.673,6155.95,-3108.45,2.6,11009.681,1.07,-4149.92,8723.272,5757.36,-5589.92,0.66,9333.901,1.77,-645.1,1275.117,6003.25,-492.1,4.708,2256.957,1.11,-3547.3,1369.829,1999.95,-308.45,1.46,1520.51,2.36,-2222.3,14197.133,4259.14,-1388.85,0.3,33505.232,0.003,12776.0,2777.5,22220.0,13332.0,8.0,8.888,0.056,-1437.785,41444.053,11811.555,-1249.9,0.285,2300.145,0.009,-1923.08,2355766.701,18846.135,-769.23,0.008,21201.899,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,59111.108,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-11-19,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.115,-0.4,15936.224,6374.49,-1374.89,0.4,1832.666,5.06,-2437.76,733.49,4606.32,228.48,6.28,3711.461,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3390.409,20.337,164.2,303.943,5197.42,528.5,17.1,6181.372,4.6,-1830.6,2367.673,6155.95,-3108.45,2.6,10891.297,1.16,-4149.92,8723.272,5757.36,-5589.92,0.66,10118.995,1.75,-645.1,1275.117,6003.25,-492.1,4.708,2231.454,1.08,-3547.3,1369.829,1999.95,-308.45,1.46,1479.415,2.68,-2222.3,14197.133,4259.14,-1388.85,0.3,38048.317,0.003,12776.0,2777.5,22220.0,13332.0,8.0,8.749,0.065,-1437.785,41444.053,11811.555,-1249.9,0.285,2689.719,0.009,-1923.08,2355766.701,18846.135,-769.23,0.008,21201.899,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-11-20,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.15,-0.4,15936.224,6374.49,-1374.89,0.4,2383.262,5.08,-2437.76,733.49,4606.32,228.48,6.28,3726.131,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3334.828,20.231,164.2,303.943,5197.42,528.5,17.1,6149.178,4.42,-1830.6,2367.673,6155.95,-3108.45,2.6,10465.116,1.13,-4149.92,8723.272,5757.36,-5589.92,0.66,9857.297,1.73,-645.1,1275.117,6003.25,-492.1,4.708,2205.952,1.08,-3547.3,1369.829,1999.95,-308.45,1.46,1479.415,2.8,-2222.3,14197.133,4259.14,-1388.85,0.3,39751.972,0.003,12776.0,2777.5,22220.0,13332.0,8.0,9.444,0.06,-1437.785,41444.053,11811.555,-1249.9,0.285,2486.643,0.009,-1923.08,2355766.701,18846.135,-769.23,0.008,21201.899,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,67555.553,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-11-23,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.15,-0.4,15936.224,6374.49,-1374.89,0.4,2390.434,5.18,-2437.76,733.49,4606.32,228.48,6.28,3799.48,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3195.877,21.329,164.2,303.943,5197.42,528.5,17.1,6482.832,4.27,-1830.6,2367.673,6155.95,-3108.45,2.6,10109.965,1.47,-4149.92,8723.272,5757.36,-5589.92,0.66,12823.21,1.7,-645.1,1275.117,6003.25,-492.1,4.708,2167.698,1.07,-3547.3,1369.829,1999.95,-308.45,1.46,1465.717,2.94,-2222.3,14197.133,4259.14,-1388.85,0.3,41739.572,0.003,12776.0,2777.5,22220.0,13332.0,8.0,9.444,0.06,-1437.785,41444.053,11811.555,-1249.9,0.285,2486.643,0.01,-1923.08,2355766.701,18846.135,-769.23,0.008,23557.666,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,67555.553,1.02,1702.4,2194.983,6475.2,113.6,2.95,2238.883
2020-11-24,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.112,-0.4,15936.224,6374.49,-1374.89,0.4,1778.483,5.8,-2437.76,733.49,4606.32,228.48,6.28,4254.245,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3334.828,21.233,164.2,303.943,5197.42,528.5,17.1,6453.564,4.56,-1830.6,2367.673,6155.95,-3108.45,2.6,10796.59,1.37,-4149.92,8723.272,5757.36,-5589.92,0.66,11950.883,1.71,-645.1,1275.117,6003.25,-492.1,4.708,2180.45,1.08,-3547.3,1369.829,1999.95,-308.45,1.46,1479.415,2.8,-2222.3,14197.133,4259.14,-1388.85,0.3,39751.972,0.005,12776.0,2777.5,22220.0,13332.0,8.0,12.777,0.06,-1437.785,41444.053,11811.555,-1249.9,0.285,2486.643,0.01,-1923.08,2355766.701,18846.135,-769.23,0.008,23557.666,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,67555.553,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-11-25,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.112,-0.4,15936.224,6374.49,-1374.89,0.4,1778.483,5.65,-2437.76,733.49,4606.32,228.48,6.28,4144.221,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3265.353,20.819,164.2,303.943,5197.42,528.5,17.1,6327.712,4.6,-1830.6,2367.673,6155.95,-3108.45,2.6,10891.297,1.47,-4149.92,8723.272,5757.36,-5589.92,0.66,12823.21,1.67,-645.1,1275.117,6003.25,-492.1,4.708,2129.445,1.08,-3547.3,1369.829,1999.95,-308.45,1.46,1479.415,2.83,-2222.3,14197.133,4259.14,-1388.85,0.3,40177.885,0.005,12776.0,2777.5,22220.0,13332.0,8.0,14.443,0.078,-1437.785,41444.053,11811.555,-1249.9,0.285,3232.636,0.009,-1923.08,2355766.701,18846.135,-769.23,0.008,21201.899,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,59111.108,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-11-27,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.111,-0.4,15936.224,6374.49,-1374.89,0.4,1770.515,5.78,-2437.76,733.49,4606.32,228.48,6.28,4239.575,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3334.828,20.973,164.2,303.943,5197.42,528.5,17.1,6374.541,4.6,-1830.6,2367.673,6155.95,-3108.45,2.6,10891.297,1.51,-4149.92,8723.272,5757.36,-5589.92,0.66,13172.141,1.69,-645.1,1275.117,6003.25,-492.1,4.708,2154.947,1.1,-3547.3,1369.829,1999.95,-308.45,1.46,1506.812,2.87,-2222.3,14197.133,4259.14,-1388.85,0.3,40745.77,0.009,12776.0,2777.5,22220.0,13332.0,8.0,23.887,0.078,-1437.785,41444.053,11811.555,-1249.9,0.285,3232.636,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,59111.108,1.01,1702.4,2194.983,6475.2,113.6,2.95,2216.933
2020-11-30,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.111,-0.4,15936.224,6374.49,-1374.89,0.4,1770.515,5.49,-2437.76,733.49,4606.32,228.48,6.28,4026.862,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3126.401,21.214,164.2,303.943,5197.42,528.5,17.1,6447.71,4.4,-1830.6,2367.673,6155.95,-3108.45,2.6,10417.763,1.4,-4149.92,8723.272,5757.36,-5589.92,0.66,12212.581,1.72,-645.1,1275.117,6003.25,-492.1,4.708,2193.201,1.087,-3547.3,1369.829,1999.95,-308.45,1.46,1489.004,2.89,-2222.3,14197.133,4259.14,-1388.85,0.3,41029.716,0.01,12776.0,2777.5,22220.0,13332.0,8.0,28.886,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,0.009,-1923.08,2355766.701,18846.135,-769.23,0.008,21201.899,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,61222.221,0.99,1702.4,2194.983,6475.2,113.6,2.95,2173.033
2020-12-01,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.111,-0.4,15936.224,6374.49,-1374.89,0.4,1770.515,5.77,-2437.76,733.49,4606.32,228.48,6.28,4232.24,0.002,1943.739,1389511.739,15437.476,693.749,0.011,2917.975,21.493,164.2,303.943,5197.42,528.5,17.1,6532.586,4.5,-1830.6,2367.673,6155.95,-3108.45,2.6,10654.53,1.37,-4149.92,8723.272,5757.36,-5589.92,0.66,11950.883,1.71,-645.1,1275.117,6003.25,-492.1,4.708,2180.45,1.11,-3547.3,1369.829,1999.95,-308.45,1.46,1520.51,2.82,-2222.3,14197.133,4259.14,-1388.85,0.3,40035.914,0.008,12776.0,2777.5,22220.0,13332.0,8.0,22.081,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,0.86,1702.4,2194.983,6475.2,113.6,2.95,1887.685
2020-12-02,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.111,-0.4,15936.224,6374.49,-1374.89,0.4,1768.921,5.77,-2437.76,733.49,4606.32,228.48,6.28,4232.24,0.002,1943.739,1389511.739,15437.476,693.749,0.011,3195.877,21.502,164.2,303.943,5197.42,528.5,17.1,6535.513,4.3,-1830.6,2367.673,6155.95,-3108.45,2.6,10180.995,1.3,-4149.92,8723.272,5757.36,-5589.92,0.66,11340.253,1.72,-645.1,1275.117,6003.25,-492.1,4.708,2193.201,1.11,-3547.3,1369.829,1999.95,-308.45,1.46,1520.51,2.72,-2222.3,14197.133,4259.14,-1388.85,0.3,38616.202,0.008,12776.0,2777.5,22220.0,13332.0,8.0,22.776,0.06,-1437.785,41444.053,11811.555,-1249.9,0.285,2486.643,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,1.0,1702.4,2194.983,6475.2,113.6,2.95,2194.983
2020-12-03,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.111,-0.4,15936.224,6374.49,-1374.89,0.4,1768.921,5.93,-2437.76,733.49,4606.32,228.48,6.28,4349.598,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3751.682,22.379,164.2,303.943,5197.42,528.5,17.1,6801.851,4.68,-1830.6,2367.673,6155.95,-3108.45,2.6,11080.71,1.28,-4149.92,8723.272,5757.36,-5589.92,0.66,11165.788,1.77,-645.1,1275.117,6003.25,-492.1,4.708,2256.957,1.12,-3547.3,1369.829,1999.95,-308.45,1.46,1534.208,2.67,-2222.3,14197.133,4259.14,-1388.85,0.3,37906.346,0.008,12776.0,2777.5,22220.0,13332.0,8.0,22.776,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,0.98,1702.4,2194.983,6475.2,113.6,2.95,2151.083
2020-12-04,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.15,-0.4,15936.224,6374.49,-1374.89,0.4,2390.434,5.95,-2437.76,733.49,4606.32,228.48,6.28,4364.268,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4168.535,24.025,164.2,303.943,5197.42,528.5,17.1,7302.331,4.7,-1830.6,2367.673,6155.95,-3108.45,2.6,11128.064,1.18,-4149.92,8723.272,5757.36,-5589.92,0.66,10293.46,1.73,-645.1,1275.117,6003.25,-492.1,4.708,2205.952,1.22,-3547.3,1369.829,1999.95,-308.45,1.46,1671.191,2.7,-2222.3,14197.133,4259.14,-1388.85,0.3,38332.26,0.007,12776.0,2777.5,22220.0,13332.0,8.0,20.692,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,1.05,1702.4,2194.983,6475.2,113.6,2.95,2304.732
2020-12-07,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.119,-0.4,15936.224,6374.49,-1374.89,0.4,1897.208,5.9,-2437.76,733.49,4606.32,228.48,6.28,4327.594,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4585.389,24.507,164.2,303.943,5197.42,528.5,17.1,7448.671,4.6,-1830.6,2367.673,6155.95,-3108.45,2.6,10891.297,1.33,-4149.92,8723.272,5757.36,-5589.92,0.66,11601.952,1.69,-645.1,1275.117,6003.25,-492.1,4.708,2154.947,1.31,-3547.3,1369.829,1999.95,-308.45,1.46,1794.476,2.66,-2222.3,14197.133,4259.14,-1388.85,0.3,37764.375,0.007,12776.0,2777.5,22220.0,13332.0,8.0,19.026,0.08,-1437.785,41444.053,11811.555,-1249.9,0.285,3319.669,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,1.1,1702.4,2194.983,6475.2,113.6,2.95,2414.481
2020-12-08,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.1,-0.4,15936.224,6374.49,-1374.89,0.4,1593.622,5.95,-2437.76,733.49,4606.32,228.48,6.28,4364.268,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3751.682,24.401,164.2,303.943,5197.42,528.5,17.1,7416.476,4.67,-1830.6,2367.673,6155.95,-3108.45,2.6,11057.034,1.3,-4149.92,8723.272,5757.36,-5589.92,0.66,11340.253,1.71,-645.1,1275.117,6003.25,-492.1,4.708,2180.45,1.265,-3547.3,1369.829,1999.95,-308.45,1.46,1732.833,2.56,-2222.3,14197.133,4259.14,-1388.85,0.3,36344.66,0.009,12776.0,2777.5,22220.0,13332.0,8.0,24.997,0.12,-1437.785,41444.053,11811.555,-1249.9,0.285,4973.286,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,63333.333,1.1,1702.4,2194.983,6475.2,113.6,2.95,2414.481
2020-12-09,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.1,-0.4,15936.224,6374.49,-1374.89,0.4,1593.622,5.78,-2437.76,733.49,4606.32,228.48,6.28,4239.575,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3751.682,24.68,164.2,303.943,5197.42,528.5,17.1,7501.353,4.53,-1830.6,2367.673,6155.95,-3108.45,2.6,10725.56,1.2,-4149.92,8723.272,5757.36,-5589.92,0.66,10467.927,1.65,-645.1,1275.117,6003.25,-492.1,4.708,2103.943,1.17,-3547.3,1369.829,1999.95,-308.45,1.46,1602.7,2.69,-2222.3,14197.133,4259.14,-1388.85,0.3,38190.289,0.012,12776.0,2777.5,22220.0,13332.0,8.0,32.775,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,57000.001,1.03,1702.4,2194.983,6475.2,113.6,2.95,2260.832
2020-12-10,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.1,-0.4,15936.224,6374.49,-1374.89,0.4,1593.622,5.91,-2437.76,733.49,4606.32,228.48,6.28,4334.928,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3890.633,24.671,164.2,303.943,5197.42,528.5,17.1,7498.426,4.47,-1830.6,2367.673,6155.95,-3108.45,2.6,10583.499,1.15,-4149.92,8723.272,5757.36,-5589.92,0.66,10031.763,1.84,-645.1,1275.117,6003.25,-492.1,4.708,2346.215,1.37,-3547.3,1369.829,1999.95,-308.45,1.46,1876.665,2.61,-2222.3,14197.133,4259.14,-1388.85,0.3,37054.516,0.013,12776.0,2777.5,22220.0,13332.0,8.0,34.719,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,61222.221,1.07,1702.4,2194.983,6475.2,113.6,2.95,2348.632
2020-12-11,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.1,-0.4,15936.224,6374.49,-1374.89,0.4,1593.622,5.95,-2437.76,733.49,4606.32,228.48,6.28,4364.268,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3821.157,24.892,164.2,303.943,5197.42,528.5,17.1,7565.742,4.33,-1830.6,2367.673,6155.95,-3108.45,2.6,10252.025,1.14,-4149.92,8723.272,5757.36,-5589.92,0.66,9944.53,1.75,-645.1,1275.117,6003.25,-492.1,4.708,2231.454,1.38,-3547.3,1369.829,1999.95,-308.45,1.46,1890.364,2.8,-2222.3,14197.133,4259.14,-1388.85,0.3,39751.972,0.011,12776.0,2777.5,22220.0,13332.0,8.0,30.552,0.083,-1437.785,41444.053,11811.555,-1249.9,0.285,3439.856,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,61222.221,1.03,1702.4,2194.983,6475.2,113.6,2.95,2260.832
2020-12-14,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.139,-0.4,15936.224,6374.49,-1374.89,0.4,2214.338,5.91,-2437.76,733.49,4606.32,228.48,6.28,4334.928,0.003,1943.739,1389511.739,15437.476,693.749,0.011,4029.584,24.931,164.2,303.943,5197.42,528.5,17.1,7577.449,4.36,-1830.6,2367.673,6155.95,-3108.45,2.6,10323.056,1.09,-4149.92,8723.272,5757.36,-5589.92,0.66,9508.367,1.71,-645.1,1275.117,6003.25,-492.1,4.708,2180.45,1.42,-3547.3,1369.829,1999.95,-308.45,1.46,1945.157,2.8,-2222.3,14197.133,4259.14,-1388.85,0.3,39751.972,0.013,12776.0,2777.5,22220.0,13332.0,8.0,36.108,0.08,-1437.785,41444.053,11811.555,-1249.9,0.285,3315.524,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,61222.221,1.04,1702.4,2194.983,6475.2,113.6,2.95,2282.782
2020-12-15,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.1,-0.4,15936.224,6374.49,-1374.89,0.4,1593.622,6.06,-2437.76,733.49,4606.32,228.48,6.28,4444.952,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3751.682,23.602,164.2,303.943,5197.42,528.5,17.1,7173.553,4.43,-1830.6,2367.673,6155.95,-3108.45,2.6,10488.792,1.12,-4149.92,8723.272,5757.36,-5589.92,0.66,9770.065,1.69,-645.1,1275.117,6003.25,-492.1,4.708,2154.947,1.41,-3547.3,1369.829,1999.95,-308.45,1.46,1931.458,2.87,-2222.3,14197.133,4259.14,-1388.85,0.3,40745.77,0.013,12776.0,2777.5,22220.0,13332.0,8.0,36.108,0.09,-1437.785,41444.053,11811.555,-1249.9,0.285,3729.965,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.002,-1400.0,21111110.795,37999.999,-20400.0,0.002,52777.776,1.15,1702.4,2194.983,6475.2,113.6,2.95,2524.23
2020-12-16,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.08,-0.4,15936.224,6374.49,-1374.89,0.4,1282.866,6.11,-2437.76,733.49,4606.32,228.48,6.28,4481.627,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3751.682,23.496,164.2,303.943,5197.42,528.5,17.1,7141.358,4.34,-1830.6,2367.673,6155.95,-3108.45,2.6,10275.702,1.06,-4149.92,8723.272,5757.36,-5589.92,0.66,9246.668,1.69,-645.1,1275.117,6003.25,-492.1,4.708,2154.947,1.53,-3547.3,1369.829,1999.95,-308.45,1.46,2095.838,3.05,-2222.3,14197.133,4259.14,-1388.85,0.3,43301.255,0.021,12776.0,2777.5,22220.0,13332.0,8.0,58.327,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,0.007,-1923.08,2355766.701,18846.135,-769.23,0.008,16490.367,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,71777.778,1.22,1702.4,2194.983,6475.2,113.6,2.95,2677.879
2020-12-17,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.08,-0.4,15936.224,6374.49,-1374.89,0.4,1282.866,6.26,-2437.76,733.49,4606.32,228.48,6.28,4591.65,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3848.947,23.688,164.2,303.943,5197.42,528.5,17.1,7199.894,4.28,-1830.6,2367.673,6155.95,-3108.45,2.6,10133.642,1.05,-4149.92,8723.272,5757.36,-5589.92,0.66,9159.435,1.68,-645.1,1275.117,6003.25,-492.1,4.708,2142.196,1.68,-3547.3,1369.829,1999.95,-308.45,1.46,2301.312,3.22,-2222.3,14197.133,4259.14,-1388.85,0.3,45714.769,0.015,12776.0,2777.5,22220.0,13332.0,8.0,42.218,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,0.008,-1923.08,2355766.701,18846.135,-769.23,0.008,18846.135,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,67555.553,1.25,1702.4,2194.983,6475.2,113.6,2.95,2743.729
2020-12-18,0.33,-1135.85,3225.807,5000.0,-1134.315,1.55,1064.516,0.1,-0.4,15936.224,6374.49,-1374.89,0.4,1593.622,6.16,-2437.76,733.49,4606.32,228.48,6.28,4518.301,0.003,1943.739,1389511.739,15437.476,693.749,0.011,3751.682,23.448,164.2,303.943,5197.42,528.5,17.1,7126.724,4.25,-1830.6,2367.673,6155.95,-3108.45,2.6,10062.611,1.12,-4149.92,8723.272,5757.36,-5589.92,0.66,9770.065,1.66,-645.1,1275.117,6003.25,-492.1,4.708,2116.694,1.79,-3547.3,1369.829,1999.95,-308.45,1.46,2451.993,4.05,-2222.3,14197.133,4259.14,-1388.85,0.3,57498.391,0.015,12776.0,2777.5,22220.0,13332.0,8.0,42.496,0.114,-1437.785,41444.053,11811.555,-1249.9,0.285,4724.622,0.009,-1923.08,2355766.701,18846.135,-769.23,0.008,21201.899,0.003,-1400.0,21111110.795,37999.999,-20400.0,0.002,59111.108,1.39,1702.4,2194.983,6475.2,113.6,2.95,3051.026
