date,GLBD_adj_close,GLBD_cashflow,GLBD_cml_units,GLBD_cml_cost,GLBD_gain_loss,GLBD_avg_price,GLBD_mktvalue,MMNT_adj_close,MMNT_cashflow,MMNT_cml_units,MMNT_cml_cost,MMNT_gain_loss,MMNT_avg_price,MMNT_mktvalue,IMOS_adj_close,IMOS_cashflow,IMOS_cml_units,IMOS_cml_cost,IMOS_gain_loss,IMOS_avg_price,IMOS_mktvalue,AIHS_adj_close,AIHS_cashflow,AIHS_cml_units,AIHS_cml_cost,AIHS_gain_loss,AIHS_avg_price,AIHS_mktvalue,VERB_adj_close,VERB_cashflow,VERB_cml_units,VERB_cml_cost,VERB_gain_loss,VERB_avg_price,VERB_mktvalue,CHUC_adj_close,CHUC_cashflow,CHUC_cml_units,CHUC_cml_cost,CHUC_gain_loss,CHUC_avg_price,CHUC_mktvalue,MLFB_adj_close,MLFB_cashflow,MLFB_cml_units,MLFB_cml_cost,MLFB_gain_loss,MLFB_avg_price,MLFB_mktvalue,LOMA_adj_close,LOMA_cashflow,LOMA_cml_units,LOMA_cml_cost,LOMA_gain_loss,LOMA_avg_price,LOMA_mktvalue,GURE_adj_close,GURE_cashflow,GURE_cml_units,GURE_cml_cost,GURE_gain_loss,GURE_avg_price,GURE_mktvalue,UAVS_adj_close,UAVS_cashflow,UAVS_cml_units,UAVS_cml_cost,UAVS_gain_loss,UAVS_avg_price,UAVS_mktvalue,AREB_adj_close,AREB_cashflow,AREB_cml_units,AREB_cml_cost,AREB_gain_loss,AREB_avg_price,AREB_mktvalue,LCHD_adj_close,LCHD_cashflow,LCHD_cml_units,LCHD_cml_cost,LCHD_gain_loss,LCHD_avg_price,LCHD_mktvalue,PGTK_adj_close,PGTK_cashflow,PGTK_cml_units,PGTK_cml_cost,PGTK_gain_loss,PGTK_avg_price,PGTK_mktvalue,BOXS_adj_close,BOXS_cashflow,BOXS_cml_units,BOXS_cml_cost,BOXS_gain_loss,BOXS_avg_price,BOXS_mktvalue
2020-11-12,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.13,-1666.8,11874.525,4749.81,-833.3,0.4,1543.688,19.057,2277.4,215.839,5050.64,1169.36,23.4,4113.161,1.06,-3686.24,6717.804,6852.16,-3954.16,1.02,7120.872,1.13,-3537.35,1346.973,1980.05,-388.05,1.47,1522.079,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,67666.666,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3473.779,4.89,-2394.04,900.091,5166.52,-118.04,5.74,4401.443,4.78,-1830.6,1711.289,4449.35,-426.65,2.6,8179.96,2.65,-648.27,5713.0,2685.11,185.18,0.47,15139.45,0.05,-1437.785,41444.053,11811.555,-1249.9,0.285,2072.203,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.05,1193.05,2203.498,6279.97,-1325.53,2.85,2313.673,0.012,-1923.08,192307.5,1538.46,1923.075,0.008,2307.69
2020-11-13,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.13,-1666.8,11874.525,4749.81,-833.3,0.4,1543.688,19.74,2277.4,215.839,5050.64,1169.36,23.4,4260.727,1.04,-3686.24,6717.804,6852.16,-3954.16,1.02,6986.516,1.18,-3537.35,1346.973,1980.05,-388.05,1.47,1589.428,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,70000.001,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3473.779,4.87,-2394.04,900.091,5166.52,-118.04,5.74,4383.441,4.9,-1830.6,1711.289,4449.35,-426.65,2.6,8385.314,2.95,-648.27,5713.0,2685.11,185.18,0.47,16853.35,0.05,-1437.785,41444.053,11811.555,-1249.9,0.285,2072.203,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,0.9,1193.05,2203.498,6279.97,-1325.53,2.85,1983.149,0.012,-1923.08,192307.5,1538.46,1923.075,0.008,2307.69
2020-11-16,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.196,-1666.8,11874.525,4749.81,-833.3,0.4,2327.407,20.318,2277.4,215.839,5050.64,1169.36,23.4,4385.432,1.06,-3686.24,6717.804,6852.16,-3954.16,1.02,7120.872,1.12,-3537.35,1346.973,1980.05,-388.05,1.47,1508.61,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,72333.336,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3473.779,5.1,-2394.04,900.091,5166.52,-118.04,5.74,4590.462,4.73,-1830.6,1711.289,4449.35,-426.65,2.6,8094.395,2.69,-648.27,5713.0,2685.11,185.18,0.47,15367.97,0.05,-1437.785,41444.053,11811.555,-1249.9,0.285,2072.203,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.01,-1923.08,192307.5,1538.46,1923.075,0.008,1923.075
2020-11-17,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.196,-1666.8,11874.525,4749.81,-833.3,0.4,2327.407,20.251,2277.4,215.839,5050.64,1169.36,23.4,4370.883,1.08,-3686.24,6717.804,6852.16,-3954.16,1.02,7255.229,1.1,-3537.35,1346.973,1980.05,-388.05,1.47,1481.67,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,72333.336,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3473.779,5.33,-2394.04,900.091,5166.52,-118.04,5.74,4797.483,4.78,-1830.6,1711.289,4449.35,-426.65,2.6,8179.96,2.33,-648.27,5713.0,2685.11,185.18,0.47,13311.289,0.05,-1437.785,41444.053,11811.555,-1249.9,0.285,2072.203,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,0.82,1193.05,2203.498,6279.97,-1325.53,2.85,1806.869,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-11-18,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.153,-1666.8,11874.525,4749.81,-833.3,0.4,1816.802,20.549,2277.4,215.839,5050.64,1169.36,23.4,4435.313,1.07,-3686.24,6717.804,6852.16,-3954.16,1.02,7188.051,1.11,-3537.35,1346.973,1980.05,-388.05,1.47,1495.14,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,65333.331,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3390.409,5.05,-2394.04,900.091,5166.52,-118.04,5.74,4545.458,4.65,-1830.6,1711.289,4449.35,-426.65,2.6,7957.492,2.36,-648.27,5713.0,2685.11,185.18,0.47,13482.679,0.056,-1437.785,41444.053,11811.555,-1249.9,0.285,2300.145,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-11-19,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.115,-1666.8,11874.525,4749.81,-833.3,0.4,1365.57,20.337,2277.4,215.839,5050.64,1169.36,23.4,4389.588,1.16,-3686.24,6717.804,6852.16,-3954.16,1.02,7792.653,1.08,-3537.35,1346.973,1980.05,-388.05,1.47,1454.731,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,70000.001,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3390.409,5.06,-2394.04,900.091,5166.52,-118.04,5.74,4554.459,4.6,-1830.6,1711.289,4449.35,-426.65,2.6,7871.927,2.68,-648.27,5713.0,2685.11,185.18,0.47,15310.84,0.065,-1437.785,41444.053,11811.555,-1249.9,0.285,2689.719,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-11-20,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.15,-1666.8,11874.525,4749.81,-833.3,0.4,1775.835,20.231,2277.4,215.839,5050.64,1169.36,23.4,4366.726,1.13,-3686.24,6717.804,6852.16,-3954.16,1.02,7591.119,1.08,-3537.35,1346.973,1980.05,-388.05,1.47,1454.731,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,74666.665,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3334.828,5.08,-2394.04,900.091,5166.52,-118.04,5.74,4572.46,4.42,-1830.6,1711.289,4449.35,-426.65,2.6,7563.896,2.8,-648.27,5713.0,2685.11,185.18,0.47,15996.399,0.06,-1437.785,41444.053,11811.555,-1249.9,0.285,2486.643,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-11-23,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.15,-1666.8,11874.525,4749.81,-833.3,0.4,1781.179,21.329,2277.4,215.839,5050.64,1169.36,23.4,4603.664,1.47,-3686.24,6717.804,6852.16,-3954.16,1.02,9875.172,1.07,-3537.35,1346.973,1980.05,-388.05,1.47,1441.261,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,74666.665,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3195.877,5.18,-2394.04,900.091,5166.52,-118.04,5.74,4662.469,4.27,-1830.6,1711.289,4449.35,-426.65,2.6,7307.202,2.94,-648.27,5713.0,2685.11,185.18,0.47,16796.22,0.06,-1437.785,41444.053,11811.555,-1249.9,0.285,2486.643,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.02,1193.05,2203.498,6279.97,-1325.53,2.85,2247.568,0.01,-1923.08,192307.5,1538.46,1923.075,0.008,1923.075
2020-11-24,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.112,-1666.8,11874.525,4749.81,-833.3,0.4,1325.197,21.233,2277.4,215.839,5050.64,1169.36,23.4,4582.88,1.37,-3686.24,6717.804,6852.16,-3954.16,1.02,9203.392,1.08,-3537.35,1346.973,1980.05,-388.05,1.47,1454.731,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,74666.665,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3334.828,5.8,-2394.04,900.091,5166.52,-118.04,5.74,5220.526,4.56,-1830.6,1711.289,4449.35,-426.65,2.6,7803.476,2.8,-648.27,5713.0,2685.11,185.18,0.47,15996.399,0.06,-1437.785,41444.053,11811.555,-1249.9,0.285,2486.643,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.01,-1923.08,192307.5,1538.46,1923.075,0.008,1923.075
2020-11-25,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.112,-1666.8,11874.525,4749.81,-833.3,0.4,1325.197,20.819,2277.4,215.839,5050.64,1169.36,23.4,4493.509,1.47,-3686.24,6717.804,6852.16,-3954.16,1.02,9875.172,1.08,-3537.35,1346.973,1980.05,-388.05,1.47,1454.731,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,65333.331,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3265.353,5.65,-2394.04,900.091,5166.52,-118.04,5.74,5085.512,4.6,-1830.6,1711.289,4449.35,-426.65,2.6,7871.927,2.83,-648.27,5713.0,2685.11,185.18,0.47,16167.789,0.078,-1437.785,41444.053,11811.555,-1249.9,0.285,3232.636,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-11-27,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.111,-1666.8,11874.525,4749.81,-833.3,0.4,1319.26,20.973,2277.4,215.839,5050.64,1169.36,23.4,4526.763,1.51,-3686.24,6717.804,6852.16,-3954.16,1.02,10143.884,1.1,-3537.35,1346.973,1980.05,-388.05,1.47,1481.67,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,65333.331,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3334.828,5.78,-2394.04,900.091,5166.52,-118.04,5.74,5202.524,4.6,-1830.6,1711.289,4449.35,-426.65,2.6,7871.927,2.87,-648.27,5713.0,2685.11,185.18,0.47,16396.309,0.078,-1437.785,41444.053,11811.555,-1249.9,0.285,3232.636,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.01,1193.05,2203.498,6279.97,-1325.53,2.85,2225.533,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-11-30,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.111,-1666.8,11874.525,4749.81,-833.3,0.4,1319.26,21.214,2277.4,215.839,5050.64,1169.36,23.4,4578.723,1.4,-3686.24,6717.804,6852.16,-3954.16,1.02,9404.926,1.087,-3537.35,1346.973,1980.05,-388.05,1.47,1464.159,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,67666.666,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3126.401,5.49,-2394.04,900.091,5166.52,-118.04,5.74,4941.497,4.4,-1830.6,1711.289,4449.35,-426.65,2.6,7529.67,2.89,-648.27,5713.0,2685.11,185.18,0.47,16510.57,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,0.99,1193.05,2203.498,6279.97,-1325.53,2.85,2181.463,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-12-01,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.111,-1666.8,11874.525,4749.81,-833.3,0.4,1319.26,21.493,2277.4,215.839,5050.64,1169.36,23.4,4638.997,1.37,-3686.24,6717.804,6852.16,-3954.16,1.02,9203.392,1.11,-3537.35,1346.973,1980.05,-388.05,1.47,1495.14,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,70000.001,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,2917.975,5.77,-2394.04,900.091,5166.52,-118.04,5.74,5193.523,4.5,-1830.6,1711.289,4449.35,-426.65,2.6,7700.799,2.82,-648.27,5713.0,2685.11,185.18,0.47,16110.659,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,0.86,1193.05,2203.498,6279.97,-1325.53,2.85,1895.009,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-02,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.111,-1666.8,11874.525,4749.81,-833.3,0.4,1318.072,21.502,2277.4,215.839,5050.64,1169.36,23.4,4641.075,1.3,-3686.24,6717.804,6852.16,-3954.16,1.02,8733.145,1.11,-3537.35,1346.973,1980.05,-388.05,1.47,1495.14,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,70000.001,0.002,1943.739,1389511.739,15437.476,-556.249,0.011,3195.877,5.77,-2394.04,900.091,5166.52,-118.04,5.74,5193.523,4.3,-1830.6,1711.289,4449.35,-426.65,2.6,7358.541,2.72,-648.27,5713.0,2685.11,185.18,0.47,15539.36,0.06,-1437.785,41444.053,11811.555,-1249.9,0.285,2486.643,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.0,1193.05,2203.498,6279.97,-1325.53,2.85,2203.498,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-12-03,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.111,-1666.8,11874.525,4749.81,-833.3,0.4,1318.072,22.379,2277.4,215.839,5050.64,1169.36,23.4,4830.21,1.28,-3686.24,6717.804,6852.16,-3954.16,1.02,8598.789,1.12,-3537.35,1346.973,1980.05,-388.05,1.47,1508.61,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,70000.001,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3751.682,5.93,-2394.04,900.091,5166.52,-118.04,5.74,5337.537,4.68,-1830.6,1711.289,4449.35,-426.65,2.6,8008.83,2.67,-648.27,5713.0,2685.11,185.18,0.47,15253.71,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,0.98,1193.05,2203.498,6279.97,-1325.53,2.85,2159.428,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-04,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.15,-1666.8,11874.525,4749.81,-833.3,0.4,1781.179,24.025,2277.4,215.839,5050.64,1169.36,23.4,5185.617,1.18,-3686.24,6717.804,6852.16,-3954.16,1.02,7927.009,1.22,-3537.35,1346.973,1980.05,-388.05,1.47,1643.307,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,70000.001,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4168.535,5.95,-2394.04,900.091,5166.52,-118.04,5.74,5355.539,4.7,-1830.6,1711.289,4449.35,-426.65,2.6,8043.056,2.7,-648.27,5713.0,2685.11,185.18,0.47,15425.1,0.07,-1437.785,41444.053,11811.555,-1249.9,0.285,2901.084,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.05,1193.05,2203.498,6279.97,-1325.53,2.85,2313.673,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-07,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.119,-1666.8,11874.525,4749.81,-833.3,0.4,1413.662,24.507,2277.4,215.839,5050.64,1169.36,23.4,5289.537,1.33,-3686.24,6717.804,6852.16,-3954.16,1.02,8934.68,1.31,-3537.35,1346.973,1980.05,-388.05,1.47,1764.534,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,70000.001,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4585.389,5.9,-2394.04,900.091,5166.52,-118.04,5.74,5310.535,4.6,-1830.6,1711.289,4449.35,-426.65,2.6,7871.927,2.66,-648.27,5713.0,2685.11,185.18,0.47,15196.58,0.08,-1437.785,41444.053,11811.555,-1249.9,0.285,3319.669,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.1,1193.05,2203.498,6279.97,-1325.53,2.85,2423.848,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-08,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.1,-1666.8,11874.525,4749.81,-833.3,0.4,1187.452,24.401,2277.4,215.839,5050.64,1169.36,23.4,5266.675,1.3,-3686.24,6717.804,6852.16,-3954.16,1.02,8733.145,1.265,-3537.35,1346.973,1980.05,-388.05,1.47,1703.921,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,70000.001,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3751.682,5.95,-2394.04,900.091,5166.52,-118.04,5.74,5355.539,4.67,-1830.6,1711.289,4449.35,-426.65,2.6,7991.718,2.56,-648.27,5713.0,2685.11,185.18,0.47,14625.279,0.12,-1437.785,41444.053,11811.555,-1249.9,0.285,4973.286,3.0,0.0,5000.0,5000.0,0.0,1.0,15000.0,1.1,1193.05,2203.498,6279.97,-1325.53,2.85,2423.848,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-09,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.1,-1666.8,11874.525,4749.81,-833.3,0.4,1187.452,24.68,2277.4,215.839,5050.64,1169.36,23.4,5326.948,1.2,-3686.24,6717.804,6852.16,-3954.16,1.02,8061.365,1.17,-3537.35,1346.973,1980.05,-388.05,1.47,1575.958,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,63000.002,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3751.682,5.78,-2394.04,900.091,5166.52,-118.04,5.74,5202.524,4.53,-1830.6,1711.289,4449.35,-426.65,2.6,7752.138,2.69,-648.27,5713.0,2685.11,185.18,0.47,15367.97,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,3.125,0.0,5000.0,5000.0,0.0,1.0,15625.0,1.03,1193.05,2203.498,6279.97,-1325.53,2.85,2269.603,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-10,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.1,-1666.8,11874.525,4749.81,-833.3,0.4,1187.452,24.671,2277.4,215.839,5050.64,1169.36,23.4,5324.87,1.15,-3686.24,6717.804,6852.16,-3954.16,1.02,7725.475,1.37,-3537.35,1346.973,1980.05,-388.05,1.47,1845.353,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,67666.666,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3890.633,5.91,-2394.04,900.091,5166.52,-118.04,5.74,5319.536,4.47,-1830.6,1711.289,4449.35,-426.65,2.6,7649.46,2.61,-648.27,5713.0,2685.11,185.18,0.47,14910.929,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,3.125,0.0,5000.0,5000.0,0.0,1.0,15625.0,1.07,1193.05,2203.498,6279.97,-1325.53,2.85,2357.743,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-11,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.1,-1666.8,11874.525,4749.81,-833.3,0.4,1187.452,24.892,2277.4,215.839,5050.64,1169.36,23.4,5372.673,1.14,-3686.24,6717.804,6852.16,-3954.16,1.02,7658.297,1.38,-3537.35,1346.973,1980.05,-388.05,1.47,1858.822,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,67666.666,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3821.157,5.95,-2394.04,900.091,5166.52,-118.04,5.74,5355.539,4.33,-1830.6,1711.289,4449.35,-426.65,2.6,7409.879,2.8,-648.27,5713.0,2685.11,185.18,0.47,15996.399,0.083,-1437.785,41444.053,11811.555,-1249.9,0.285,3439.856,3.125,0.0,5000.0,5000.0,0.0,1.0,15625.0,1.03,1193.05,2203.498,6279.97,-1325.53,2.85,2269.603,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-14,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.139,-1666.8,11874.525,4749.81,-833.3,0.4,1649.965,24.931,2277.4,215.839,5050.64,1169.36,23.4,5380.987,1.09,-3686.24,6717.804,6852.16,-3954.16,1.02,7322.407,1.42,-3537.35,1346.973,1980.05,-388.05,1.47,1912.701,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,67666.666,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,4029.584,5.91,-2394.04,900.091,5166.52,-118.04,5.74,5319.536,4.36,-1830.6,1711.289,4449.35,-426.65,2.6,7461.218,2.8,-648.27,5713.0,2685.11,185.18,0.47,15996.399,0.08,-1437.785,41444.053,11811.555,-1249.9,0.285,3315.524,3.125,0.0,5000.0,5000.0,0.0,1.0,15625.0,1.04,1193.05,2203.498,6279.97,-1325.53,2.85,2291.638,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-15,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.1,-1666.8,11874.525,4749.81,-833.3,0.4,1187.452,23.602,2277.4,215.839,5050.64,1169.36,23.4,5094.167,1.12,-3686.24,6717.804,6852.16,-3954.16,1.02,7523.941,1.41,-3537.35,1346.973,1980.05,-388.05,1.47,1899.232,0.002,-1400.0,23333333.42,41999.999,-26399.999,0.002,58333.332,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3751.682,6.06,-2394.04,900.091,5166.52,-118.04,5.74,5454.549,4.43,-1830.6,1711.289,4449.35,-426.65,2.6,7581.008,2.87,-648.27,5713.0,2685.11,185.18,0.47,16396.309,0.09,-1437.785,41444.053,11811.555,-1249.9,0.285,3729.965,3.25,0.0,5000.0,5000.0,0.0,1.0,16250.0,1.15,1193.05,2203.498,6279.97,-1325.53,2.85,2534.023,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-16,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.08,-1666.8,11874.525,4749.81,-833.3,0.4,955.899,23.496,2277.4,215.839,5050.64,1169.36,23.4,5071.305,1.06,-3686.24,6717.804,6852.16,-3954.16,1.02,7120.872,1.53,-3537.35,1346.973,1980.05,-388.05,1.47,2060.868,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,79333.335,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3751.682,6.11,-2394.04,900.091,5166.52,-118.04,5.74,5499.554,4.34,-1830.6,1711.289,4449.35,-426.65,2.6,7426.993,3.05,-648.27,5713.0,2685.11,185.18,0.47,17424.649,0.1,-1437.785,41444.053,11811.555,-1249.9,0.285,4144.405,3.25,0.0,5000.0,5000.0,0.0,1.0,16250.0,1.22,1193.05,2203.498,6279.97,-1325.53,2.85,2688.268,0.007,-1923.08,192307.5,1538.46,1923.075,0.008,1346.153
2020-12-17,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.08,-1666.8,11874.525,4749.81,-833.3,0.4,955.899,23.688,2277.4,215.839,5050.64,1169.36,23.4,5112.873,1.05,-3686.24,6717.804,6852.16,-3954.16,1.02,7053.694,1.68,-3537.35,1346.973,1980.05,-388.05,1.47,2262.914,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,74666.665,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3848.947,6.26,-2394.04,900.091,5166.52,-118.04,5.74,5634.568,4.28,-1830.6,1711.289,4449.35,-426.65,2.6,7324.315,3.22,-648.27,5713.0,2685.11,185.18,0.47,18395.86,0.11,-1437.785,41444.053,11811.555,-1249.9,0.285,4558.846,3.25,0.0,5000.0,5000.0,0.0,1.0,16250.0,1.25,1193.05,2203.498,6279.97,-1325.53,2.85,2754.373,0.008,-1923.08,192307.5,1538.46,1923.075,0.008,1538.46
2020-12-18,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.1,-1666.8,11874.525,4749.81,-833.3,0.4,1187.452,23.448,2277.4,215.839,5050.64,1169.36,23.4,5060.913,1.12,-3686.24,6717.804,6852.16,-3954.16,1.02,7523.941,1.79,-3537.35,1346.973,1980.05,-388.05,1.47,2411.081,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,65333.331,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3751.682,6.16,-2394.04,900.091,5166.52,-118.04,5.74,5544.558,4.25,-1830.6,1711.289,4449.35,-426.65,2.6,7272.976,4.05,-648.27,5713.0,2685.11,185.18,0.47,23137.65,0.114,-1437.785,41444.053,11811.555,-1249.9,0.285,4724.622,3.25,0.0,5000.0,5000.0,0.0,1.0,16250.0,1.39,1193.05,2203.498,6279.97,-1325.53,2.85,3062.863,0.009,-1923.08,192307.5,1538.46,1923.075,0.008,1730.767
2020-12-21,0.33,-761.9,2273.029,3864.15,-1134.315,1.7,750.1,0.1,-1666.8,11874.525,4749.81,-833.3,0.4,1187.452,23.12,2277.4,215.839,5050.64,1169.36,23.4,4990.247,1.06,-3686.24,6717.804,6852.16,-3954.16,1.02,7120.872,1.93,-3537.35,1346.973,1980.05,-388.05,1.47,2599.657,0.003,-1400.0,23333333.42,41999.999,-26399.999,0.002,77000.0,0.003,1943.739,1389511.739,15437.476,-556.249,0.011,3668.311,6.05,-2394.04,900.091,5166.52,-118.04,5.74,5445.549,4.22,-1830.6,1711.289,4449.35,-426.65,2.6,7221.637,5.2,-648.27,5713.0,2685.11,185.18,0.47,29707.598,0.113,-1437.785,41444.053,11811.555,-1249.9,0.285,4683.178,2.05,0.0,5000.0,5000.0,0.0,1.0,10250.0,2.12,1193.05,2203.498,6279.97,-1325.53,2.85,4671.416,0.012,-1923.08,192307.5,1538.46,1923.075,0.008,2307.69
